央视频道,#genre#
CCTV16,http://111.196.75.15:8888/rtp/239.3.1.184:8001,0.9
CCTV16,http://111.196.191.248:5555/rtp/239.3.1.184:8001,0.88
CCTV16,http://123.113.14.115:8012/rtp/239.3.1.184:8001,0.68
CCTV16,http://114.254.83.83:2222/rtp/239.3.1.184:8001,0.66
CCTV16,http://123.113.237.160:8888/rtp/239.3.1.184:8001,0.61
CCTV16,http://222.129.139.91:8888/rtp/239.3.1.184:8001,0.55
CCTV16,http://111.192.0.32:4022/rtp/239.3.1.184:8001,0.47
CCTV17,http://221.218.157.61:3527/rtp/239.3.1.151:8144,1.04
CCTV17,http://123.118.49.201:8686/rtp/239.3.1.151:8144,1.04
CCTV17,http://111.193.236.110:8888/rtp/239.3.1.151:8144,1.04
CCTV17,http://221.221.162.225:8888/rtp/239.3.1.151:8144,1.04
CCTV17,http://123.113.14.115:8012/rtp/239.3.1.151:8144,1.03
CCTV17,http://42.58.245.1:9008/rtp/232.0.0.230:1234,1.03
CCTV17,http://111.196.75.15:8888/rtp/239.3.1.151:8144,1.03
CCTV17,http://1.203.77.72:7788/udp/225.1.8.17:8144,1.02
CCTV17,http://221.221.167.14:8888/rtp/239.3.1.151:8144,1.02
CCTV17,http://123.112.19.67:8012/rtp/239.3.1.151:8144,1.01
CCTV17,http://123.113.187.204:8000/rtp/239.3.1.151:8144,1.01
CCTV17,http://115.171.216.91:4000/udp/225.1.8.17:8144,1.01
CCTV17,http://114.254.83.83:2222/rtp/239.3.1.151:8144,1.0
CCTV17,http://117.133.95.242:8887/udp/228.1.1.181:8144,0.95
CCTV17,http://175.150.159.235:9009/rtp/232.0.0.230:1234,0.9
CCTV17,http://111.192.0.32:4022/rtp/239.3.1.151:8144,0.8
CCTV17,http://123.113.249.203:8888/rtp/239.3.1.151:8144,0.54
CCTV17,http://111.196.191.248:5555/rtp/239.3.1.151:8144,0.52
CCTV17,http://123.113.237.160:8888/rtp/239.3.1.151:8144,0.36
CCTV17,http://222.129.139.91:8888/rtp/239.3.1.151:8144,0.33
CCTV17,http://115.171.216.91:4000/udp/225.1.8.117:8064,0.32
CCTV17,http://1.203.77.72:7788/udp/225.1.8.117:8064,0.31
CCTV怀旧剧场,http://42.58.245.1:9008/rtp/232.0.0.38:1234,0.95
CCTV怀旧剧场,http://175.150.159.235:9009/rtp/232.0.0.38:1234,0.91
CCTV风云剧场,http://175.150.159.235:9009/rtp/232.0.0.45:1234,0.98
CCTV风云剧场,http://42.58.245.1:9008/rtp/232.0.0.45:1234,0.97

卫视频道,#genre#
三沙卫视,http://123.113.187.204:8000/rtp/239.3.1.155:4120,0.34
三沙卫视,http://123.118.49.201:8686/rtp/239.3.1.155:4120,0.34
三沙卫视,http://123.112.19.67:8012/rtp/239.3.1.155:4120,0.33
三沙卫视,http://115.171.216.91:4000/udp/225.1.8.78:4120,0.33
三沙卫视,http://1.203.77.72:7788/udp/225.1.8.78:4120,0.33
三沙卫视,http://222.129.139.91:8888/rtp/239.3.1.155:4120,0.33
三沙卫视,http://111.193.236.110:8888/rtp/239.3.1.155:4120,0.33
三沙卫视,http://111.196.75.15:8888/rtp/239.3.1.155:4120,0.33
三沙卫视,http://114.254.83.83:2222/rtp/239.3.1.155:4120,0.33
三沙卫视,http://221.221.167.14:8888/rtp/239.3.1.155:4120,0.33
三沙卫视,http://123.113.237.160:8888/rtp/239.3.1.155:4120,0.32
三沙卫视,http://111.192.0.32:4022/rtp/239.3.1.155:4120,0.32
三沙卫视,http://117.133.95.242:8887/udp/228.1.1.186:4120,0.32
三沙卫视,http://221.221.162.225:8888/rtp/239.3.1.155:4120,0.31
东南卫视,http://123.118.49.201:8686/rtp/239.3.1.156:8148,1.04
东南卫视,http://111.193.236.110:8888/rtp/239.3.1.156:8148,1.04
东南卫视,http://221.221.167.14:8888/rtp/239.3.1.156:8148,1.03
东南卫视,http://221.221.162.225:8888/rtp/239.3.1.156:8148,1.03
东南卫视,http://111.196.75.15:8888/rtp/239.3.1.156:8148,1.02
东南卫视,http://117.133.95.242:8887/udp/228.1.1.185:8148,1.02
东南卫视,http://123.112.19.67:8012/rtp/239.3.1.156:8148,1.01
东南卫视,http://1.203.77.72:7788/udp/225.1.8.79:8148,1.0
东南卫视,http://115.171.216.91:4000/udp/225.1.8.79:8148,0.98
东南卫视,http://222.129.139.91:8888/rtp/239.3.1.156:8148,0.87
东南卫视,http://114.254.83.83:2222/rtp/239.3.1.156:8148,0.87
东南卫视,http://123.113.237.160:8888/rtp/239.3.1.156:8148,0.79
东南卫视,http://111.192.0.32:4022/rtp/239.3.1.156:8148,0.44
东南卫视,http://123.113.249.203:8888/rtp/239.3.1.156:8148,0.38
东南卫视,http://111.196.191.248:5555/rtp/239.3.1.156:8148,0.37
东南卫视,http://115.171.216.91:4000/udp/225.1.8.149:8112,0.32
东南卫视,http://1.203.77.72:7788/udp/225.1.8.149:8112,0.32
东方卫视,http://221.218.157.61:3527/rtp/239.3.1.136:8032,1.03
东方卫视,http://123.113.187.204:8000/rtp/239.3.1.136:8032,1.03
东方卫视,http://1.203.77.72:7788/udp/225.1.8.45:8032,1.03
东方卫视,http://111.193.236.110:8888/rtp/239.3.1.136:8032,1.03
东方卫视,http://221.221.167.14:8888/rtp/239.3.1.136:8032,1.03
东方卫视,http://123.113.14.115:8012/rtp/239.3.1.136:8032,1.02
东方卫视,http://115.171.216.91:4000/udp/225.1.8.45:8032,1.02
东方卫视,http://42.58.245.1:9008/rtp/232.0.0.122:1234,1.02
东方卫视,http://123.112.19.67:8012/rtp/239.3.1.136:8032,1.01
东方卫视,http://175.150.159.235:9009/rtp/232.0.0.122:1234,1.01
东方卫视,http://117.133.95.242:8887/udp/228.1.1.39:8032,1.01
东方卫视,http://221.221.162.225:8888/rtp/239.3.1.136:8032,0.95
东方卫视,http://111.196.75.15:8888/rtp/239.3.1.136:8032,0.93
东方卫视,http://123.118.49.201:8686/rtp/239.3.1.136:8032,0.8
东方卫视,http://123.113.237.160:8888/rtp/239.3.1.136:8032,0.57
东方卫视,http://111.196.191.248:5555/rtp/239.3.1.136:8032,0.52
东方卫视,http://111.192.0.32:4022/rtp/239.3.1.136:8032,0.49
东方卫视,http://123.113.249.203:8888/rtp/239.3.1.136:8032,0.47
东方卫视,http://222.129.139.91:8888/rtp/239.3.1.136:8032,0.39
东方卫视,http://115.171.216.91:4000/udp/225.1.8.147:8192,0.32
东方卫视,http://1.203.77.72:7788/udp/225.1.8.147:8192,0.31
云南卫视,http://123.112.19.67:8012/rtp/239.3.1.26:8108,0.32
云南卫视,http://123.113.249.203:8888/rtp/239.3.1.26:8108,0.32
云南卫视,http://123.113.187.204:8000/rtp/239.3.1.26:8108,0.32
云南卫视,http://115.171.216.91:4000/udp/225.1.8.139:8108,0.32
云南卫视,http://123.118.49.201:8686/rtp/239.3.1.26:8108,0.32
云南卫视,http://222.129.139.91:8888/rtp/239.3.1.26:8108,0.32
云南卫视,http://111.193.236.110:8888/rtp/239.3.1.26:8108,0.32
云南卫视,http://111.196.75.15:8888/rtp/239.3.1.26:8108,0.32
云南卫视,http://114.254.83.83:2222/rtp/239.3.1.26:8108,0.32
云南卫视,http://221.221.167.14:8888/rtp/239.3.1.26:8108,0.32
云南卫视,http://221.221.162.225:8888/rtp/239.3.1.26:8108,0.32
云南卫视,http://123.113.237.160:8888/rtp/239.3.1.26:8108,0.31
云南卫视,http://42.58.245.1:9008/rtp/232.0.0.40:1234,0.31
云南卫视,http://175.150.159.235:9009/rtp/232.0.0.40:1234,0.31
云南卫视,http://1.203.77.72:7788/udp/225.1.8.139:8108,0.31
兵团卫视,http://123.113.237.160:8888/rtp/239.3.1.144:4120,0.32
兵团卫视,http://111.196.191.248:5555/rtp/239.3.1.144:4120,0.32
兵团卫视,http://123.113.249.203:8888/rtp/239.3.1.144:4120,0.32
兵团卫视,http://1.203.77.72:7788/udp/225.1.8.167:4120,0.32
兵团卫视,http://123.118.49.201:8686/rtp/239.3.1.144:4120,0.32
兵团卫视,http://222.129.139.91:8888/rtp/239.3.1.144:4120,0.32
兵团卫视,http://111.193.236.110:8888/rtp/239.3.1.144:4120,0.32
兵团卫视,http://114.254.83.83:2222/rtp/239.3.1.144:4120,0.32
兵团卫视,http://221.221.167.14:8888/rtp/239.3.1.144:4120,0.32
兵团卫视,http://221.221.162.225:8888/rtp/239.3.1.144:4120,0.32
兵团卫视,http://123.112.19.67:8012/rtp/239.3.1.144:4120,0.31
兵团卫视,http://115.171.216.91:4000/udp/225.1.8.167:4120,0.31
兵团卫视,http://42.58.245.1:9008/rtp/232.0.0.67:1234,0.31
兵团卫视,http://175.150.159.235:9009/rtp/232.0.0.67:1234,0.31
兵团卫视,http://111.196.75.15:8888/rtp/239.3.1.144:4120,0.31
内蒙卫视,http://123.112.19.67:8012/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://123.113.237.160:8888/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://111.196.191.248:5555/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://123.113.249.203:8888/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://115.171.216.91:4000/udp/225.1.8.156:8176,0.32
内蒙卫视,http://1.203.77.72:7788/udp/225.1.8.156:8176,0.32
内蒙卫视,http://222.129.139.91:8888/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://111.193.236.110:8888/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://111.196.75.15:8888/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://114.254.83.83:2222/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://117.133.95.242:8887/udp/228.1.1.59:8176,0.32
内蒙卫视,http://221.221.167.14:8888/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://221.221.162.225:8888/rtp/239.3.1.43:8176,0.32
内蒙卫视,http://111.192.0.32:4022/rtp/239.3.1.43:8176,0.31
内蒙卫视,http://42.58.245.1:9008/rtp/232.0.0.111:1234,0.31
内蒙卫视,http://175.150.159.235:9009/rtp/232.0.0.111:1234,0.31
内蒙卫视,http://123.118.49.201:8686/rtp/239.3.1.43:8176,0.31
北京卫视,http://42.58.245.1:9008/rtp/232.0.0.117:1234,1.02
北京卫视,http://175.150.159.235:9009/rtp/232.0.0.117:1234,1.01
北京卫视,http://123.113.187.204:8000/rtp/239.3.1.241:8000,0.95
北京卫视,http://123.118.49.201:8686/rtp/239.3.1.241:8000,0.95
北京卫视,http://117.133.95.242:8887/udp/228.1.1.115:8000,0.95
北京卫视,http://221.221.167.14:8888/rtp/239.3.1.241:8000,0.95
北京卫视,http://221.221.162.225:8888/rtp/239.3.1.241:8000,0.95
北京卫视,http://111.193.236.110:8888/rtp/239.3.1.241:8000,0.94
北京卫视,http://123.113.14.115:8012/rtp/239.3.1.241:8000,0.93
北京卫视,http://222.129.139.91:8888/rtp/239.3.1.241:8000,0.93
北京卫视,http://111.196.75.15:8888/rtp/239.3.1.241:8000,0.93
北京卫视,http://115.171.216.91:4000/udp/225.1.8.21:8002,0.92
北京卫视,http://221.218.157.61:3527/rtp/239.3.1.241:8000,0.9
北京卫视,http://123.112.19.67:8012/rtp/239.3.1.241:8000,0.86
北京卫视,http://114.254.83.83:2222/rtp/239.3.1.241:8000,0.86
北京卫视,http://111.192.0.32:4022/rtp/239.3.1.241:8000,0.49
北京卫视,http://123.113.237.160:8888/rtp/239.3.1.241:8000,0.37
北京卫视,http://1.203.77.72:7788/udp/225.1.8.121:8002,0.34
北京卫视,http://115.171.216.91:4000/udp/225.1.8.121:8002,0.33
南方卫视,http://115.171.216.91:4000/udp/225.1.8.225:5008,0.36
南方卫视,http://1.203.77.72:7788/udp/225.1.8.225:5008,0.35
厦门卫视,http://123.113.237.160:8888/rtp/239.3.1.143:4120,0.32
厦门卫视,http://123.113.249.203:8888/rtp/239.3.1.143:4120,0.32
厦门卫视,http://123.113.187.204:8000/rtp/239.3.1.143:4120,0.32
厦门卫视,http://123.113.14.115:8012/rtp/239.3.1.143:4120,0.32
厦门卫视,http://1.203.77.72:7788/udp/225.1.8.166:4120,0.32
厦门卫视,http://123.118.49.201:8686/rtp/239.3.1.143:4120,0.32
厦门卫视,http://222.129.139.91:8888/rtp/239.3.1.143:4120,0.32
厦门卫视,http://114.254.83.83:2222/rtp/239.3.1.143:4120,0.32
厦门卫视,http://221.221.167.14:8888/rtp/239.3.1.143:4120,0.32
厦门卫视,http://221.221.162.225:8888/rtp/239.3.1.143:4120,0.32
厦门卫视,http://123.112.19.67:8012/rtp/239.3.1.143:4120,0.31
厦门卫视,http://111.196.191.248:5555/rtp/239.3.1.143:4120,0.31
厦门卫视,http://111.192.0.32:4022/rtp/239.3.1.143:4120,0.31
厦门卫视,http://115.171.216.91:4000/udp/225.1.8.166:4120,0.31
厦门卫视,http://42.58.245.1:9008/rtp/232.0.0.160:1234,0.31
厦门卫视,http://117.133.95.242:8887/udp/228.1.1.176:4120,0.31
吉林卫视,http://123.118.49.201:8686/rtp/239.3.1.240:8172,1.03
吉林卫视,http://111.193.236.110:8888/rtp/239.3.1.240:8172,1.03
吉林卫视,http://221.221.167.14:8888/rtp/239.3.1.240:8172,1.03
吉林卫视,http://221.221.162.225:8888/rtp/239.3.1.240:8172,1.03
吉林卫视,http://123.112.19.67:8012/rtp/239.3.1.240:8172,1.02
吉林卫视,http://42.58.245.1:9008/rtp/232.0.0.180:1234,1.02
吉林卫视,http://175.150.159.235:9009/rtp/232.0.0.180:1234,1.02
吉林卫视,http://111.196.75.15:8888/rtp/239.3.1.240:8172,1.01
吉林卫视,http://117.133.95.242:8887/udp/228.1.1.214:8172,1.0
吉林卫视,http://111.196.191.248:5555/rtp/239.3.1.240:8172,0.91
吉林卫视,http://222.129.139.91:8888/rtp/239.3.1.240:8172,0.91
吉林卫视,http://123.113.237.160:8888/rtp/239.3.1.240:8172,0.88
吉林卫视,http://114.254.83.83:2222/rtp/239.3.1.240:8172,0.87
吉林卫视,http://111.192.0.32:4022/rtp/239.3.1.240:8172,0.86
吉林卫视,http://123.113.249.203:8888/rtp/239.3.1.240:8172,0.61
吉林卫视,http://115.171.216.91:4000/udp/225.1.8.153:8200,0.32
吉林卫视,http://1.203.77.72:7788/udp/225.1.8.153:8200,0.32
四川卫视,http://42.58.245.1:9008/rtp/232.0.0.185:1234,0.98
四川卫视,http://175.150.159.235:9009/rtp/232.0.0.185:1234,0.98
四川卫视,http://123.112.19.67:8012/rtp/239.3.1.29:8288,0.32
四川卫视,http://123.113.237.160:8888/rtp/239.3.1.29:8288,0.32
四川卫视,http://111.196.191.248:5555/rtp/239.3.1.29:8288,0.32
四川卫视,http://123.113.249.203:8888/rtp/239.3.1.29:8288,0.32
四川卫视,http://123.113.187.204:8000/rtp/239.3.1.29:8288,0.32
四川卫视,http://123.118.49.201:8686/rtp/239.3.1.29:8288,0.32
四川卫视,http://222.129.139.91:8888/rtp/239.3.1.29:8288,0.32
四川卫视,http://111.196.75.15:8888/rtp/239.3.1.29:8288,0.32
四川卫视,http://117.133.95.242:8887/udp/228.1.1.77:8288,0.32
四川卫视,http://221.221.167.14:8888/rtp/239.3.1.29:8288,0.32
四川卫视,http://221.221.162.225:8888/rtp/239.3.1.29:8288,0.32
四川卫视,http://115.171.216.91:4000/udp/225.1.8.142:8288,0.31
四川卫视,http://1.203.77.72:7788/udp/225.1.8.142:8288,0.31
大湾区卫视,http://117.133.95.242:8887/udp/228.1.1.142:8002,0.35
天津卫视,http://221.218.157.61:3527/rtp/239.3.1.141:1234,1.04
天津卫视,http://123.118.49.201:8686/rtp/239.3.1.141:1234,1.04
天津卫视,http://111.193.236.110:8888/rtp/239.3.1.141:1234,1.04
天津卫视,http://221.221.162.225:8888/rtp/239.3.1.141:1234,1.04
天津卫视,http://111.196.75.15:8888/rtp/239.3.1.141:1234,1.03
天津卫视,http://117.133.95.242:8887/udp/228.1.1.15:1234,1.03
天津卫视,http://123.112.19.67:8012/rtp/239.3.1.141:1234,1.02
天津卫视,http://123.113.187.204:8000/rtp/239.3.1.141:1234,1.02
天津卫视,http://42.58.245.1:9008/rtp/232.0.0.125:1234,1.02
天津卫视,http://115.171.216.91:4000/udp/225.1.8.48:8044,1.01
天津卫视,http://175.150.159.235:9009/rtp/232.0.0.125:1234,1.01
天津卫视,http://114.254.83.83:2222/rtp/239.3.1.141:1234,0.96
天津卫视,http://1.203.77.72:7788/udp/225.1.8.48:8044,0.94
天津卫视,http://221.221.167.14:8888/rtp/239.3.1.141:1234,0.82
天津卫视,http://123.113.237.160:8888/rtp/239.3.1.141:1234,0.81
天津卫视,http://111.196.191.248:5555/rtp/239.3.1.141:1234,0.72
天津卫视,http://123.113.249.203:8888/rtp/239.3.1.141:1234,0.64
天津卫视,http://111.192.0.32:4022/rtp/239.3.1.141:1234,0.53
天津卫视,http://222.129.139.91:8888/rtp/239.3.1.141:1234,0.49
天津卫视,http://115.171.216.91:4000/udp/225.1.8.136:8144,0.31
天津卫视,http://1.203.77.72:7788/udp/225.1.8.136:8144,0.31
宁夏卫视,http://123.112.19.67:8012/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://123.113.237.160:8888/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://123.113.187.204:8000/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://1.203.77.72:7788/udp/225.1.8.159:8124,0.32
宁夏卫视,http://123.118.49.201:8686/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://111.193.236.110:8888/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://111.196.75.15:8888/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://114.254.83.83:2222/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://117.133.95.242:8887/udp/228.1.1.49:8124,0.32
宁夏卫视,http://221.221.167.14:8888/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://221.221.162.225:8888/rtp/239.3.1.46:8124,0.32
宁夏卫视,http://111.196.191.248:5555/rtp/239.3.1.46:8124,0.31
宁夏卫视,http://115.171.216.91:4000/udp/225.1.8.159:8124,0.31
宁夏卫视,http://42.58.245.1:9008/rtp/232.0.0.34:1234,0.31
宁夏卫视,http://175.150.159.235:9009/rtp/232.0.0.34:1234,0.31
宁夏卫视,http://222.129.139.91:8888/rtp/239.3.1.46:8124,0.31
安徽卫视,http://221.218.157.61:3527/rtp/239.3.1.211:8064,1.04
安徽卫视,http://111.193.236.110:8888/rtp/239.3.1.211:8064,1.04
安徽卫视,http://221.221.167.14:8888/rtp/239.3.1.211:8064,1.04
安徽卫视,http://117.133.95.242:8887/udp/228.1.1.21:8064,1.03
安徽卫视,http://221.221.162.225:8888/rtp/239.3.1.211:8064,1.03
安徽卫视,http://123.112.19.67:8012/rtp/239.3.1.211:8064,1.02
安徽卫视,http://42.58.245.1:9008/rtp/232.0.0.141:1234,1.02
安徽卫视,http://111.196.75.15:8888/rtp/239.3.1.211:8064,1.02
安徽卫视,http://114.254.83.83:2222/rtp/239.3.1.211:8064,1.02
安徽卫视,http://115.171.216.91:4000/udp/225.1.8.52:8064,1.01
安徽卫视,http://175.150.159.235:9009/rtp/232.0.0.141:1234,1.0
安徽卫视,http://111.196.191.248:5555/rtp/239.3.1.211:8064,0.96
安徽卫视,http://222.129.139.91:8888/rtp/239.3.1.211:8064,0.94
安徽卫视,http://123.113.237.160:8888/rtp/239.3.1.211:8064,0.69
安徽卫视,http://123.118.49.201:8686/rtp/239.3.1.211:8064,0.65
安徽卫视,http://111.192.0.32:4022/rtp/239.3.1.211:8064,0.59
安徽卫视,http://123.113.249.203:8888/rtp/239.3.1.211:8064,0.54
安徽卫视,http://115.171.216.91:4000/udp/225.1.8.135:8272,0.32
山东卫视,http://123.113.187.204:8000/rtp/239.3.1.209:8052,1.04
山东卫视,http://123.118.49.201:8686/rtp/239.3.1.209:8052,1.04
山东卫视,http://221.221.167.14:8888/rtp/239.3.1.209:8052,1.04
山东卫视,http://221.218.157.61:3527/rtp/239.3.1.209:8052,1.03
山东卫视,http://222.129.139.91:8888/rtp/239.3.1.209:8052,1.03
山东卫视,http://111.193.236.110:8888/rtp/239.3.1.209:8052,1.03
山东卫视,http://221.221.162.225:8888/rtp/239.3.1.209:8052,1.03
山东卫视,http://123.112.19.67:8012/rtp/239.3.1.209:8052,1.02
山东卫视,http://42.58.245.1:9008/rtp/232.0.0.131:1234,1.02
山东卫视,http://117.133.95.242:8887/udp/228.1.1.18:8052,1.02
山东卫视,http://115.171.216.91:4000/udp/225.1.8.50:8052,1.01
山东卫视,http://111.196.75.15:8888/rtp/239.3.1.209:8052,1.01
山东卫视,http://114.254.83.83:2222/rtp/239.3.1.209:8052,0.97
山东卫视,http://175.150.159.235:9009/rtp/232.0.0.131:1234,0.92
山东卫视,http://111.196.191.248:5555/rtp/239.3.1.209:8052,0.77
山东卫视,http://1.203.77.72:7788/udp/225.1.8.50:8052,0.7
山东卫视,http://123.113.237.160:8888/rtp/239.3.1.209:8052,0.69
山东卫视,http://123.113.249.203:8888/rtp/239.3.1.209:8052,0.59
山东卫视,http://111.192.0.32:4022/rtp/239.3.1.209:8052,0.51
山东卫视,http://115.171.216.91:4000/udp/225.1.8.138:8148,0.33
山东卫视,http://1.203.77.72:7788/udp/225.1.8.138:8148,0.32
山东教育卫视,http://1.203.77.72:7788/udp/225.1.8.190:4120,0.32
山东教育卫视,http://115.171.216.91:4000/udp/225.1.8.190:4120,0.31
山东教育卫视,http://42.58.245.1:9008/rtp/232.0.0.169:1234,0.31
山东教育卫视,http://175.150.159.235:9009/rtp/232.0.0.169:1234,0.31
山西卫视,http://1.203.77.72:7788/udp/225.1.8.155:8172,0.32
山西卫视,http://123.118.49.201:8686/rtp/239.3.1.42:8172,0.32
山西卫视,http://222.129.139.91:8888/rtp/239.3.1.42:8172,0.32
山西卫视,http://111.193.236.110:8888/rtp/239.3.1.42:8172,0.32
山西卫视,http://111.196.75.15:8888/rtp/239.3.1.42:8172,0.32
山西卫视,http://114.254.83.83:2222/rtp/239.3.1.42:8172,0.32
山西卫视,http://117.133.95.242:8887/udp/228.1.1.58:8172,0.32
山西卫视,http://221.221.167.14:8888/rtp/239.3.1.42:8172,0.32
山西卫视,http://123.113.237.160:8888/rtp/239.3.1.42:8172,0.31
山西卫视,http://115.171.216.91:4000/udp/225.1.8.155:8172,0.31
山西卫视,http://42.58.245.1:9008/rtp/232.0.0.86:1234,0.31
山西卫视,http://175.150.159.235:9009/rtp/232.0.0.86:1234,0.31
山西卫视,http://221.221.162.225:8888/rtp/239.3.1.42:8172,0.31
广东卫视,http://221.221.167.14:8888/rtp/239.3.1.142:8048,1.05
广东卫视,http://221.218.157.61:3527/rtp/239.3.1.142:8048,1.04
广东卫视,http://123.113.187.204:8000/rtp/239.3.1.142:8048,1.04
广东卫视,http://123.118.49.201:8686/rtp/239.3.1.142:8048,1.04
广东卫视,http://111.193.236.110:8888/rtp/239.3.1.142:8048,1.04
广东卫视,http://221.221.162.225:8888/rtp/239.3.1.142:8048,1.04
广东卫视,http://42.58.245.1:9008/rtp/232.0.0.130:1234,1.02
广东卫视,http://111.196.75.15:8888/rtp/239.3.1.142:8048,1.02
广东卫视,http://123.112.19.67:8012/rtp/239.3.1.142:8048,1.01
广东卫视,http://115.171.216.91:4000/udp/225.1.8.49:8048,1.01
广东卫视,http://1.203.77.72:7788/udp/225.1.8.49:8048,1.01
广东卫视,http://114.254.83.83:2222/rtp/239.3.1.142:8048,0.98
广东卫视,http://175.150.159.235:9009/rtp/232.0.0.130:1234,0.95
广东卫视,http://117.133.95.242:8887/udp/228.1.1.17:8048,0.94
广东卫视,http://123.113.237.160:8888/rtp/239.3.1.142:8048,0.86
广东卫视,http://111.192.0.32:4022/rtp/239.3.1.142:8048,0.64
广东卫视,http://111.196.191.248:5555/rtp/239.3.1.142:8048,0.58
广东卫视,http://123.113.249.203:8888/rtp/239.3.1.142:8048,0.47
广东卫视,http://115.171.216.91:4000/udp/225.1.8.151:8132,0.32
广东卫视,http://1.203.77.72:7788/udp/225.1.8.151:8132,0.32
广西卫视,http://123.113.237.160:8888/rtp/239.3.1.39:8300,0.32
广西卫视,http://123.118.49.201:8686/rtp/239.3.1.39:8300,0.32
广西卫视,http://222.129.139.91:8888/rtp/239.3.1.39:8300,0.32
广西卫视,http://111.193.236.110:8888/rtp/239.3.1.39:8300,0.32
广西卫视,http://111.196.75.15:8888/rtp/239.3.1.39:8300,0.32
广西卫视,http://114.254.83.83:2222/rtp/239.3.1.39:8300,0.32
广西卫视,http://117.133.95.242:8887/udp/228.1.1.80:8300,0.32
广西卫视,http://221.221.167.14:8888/rtp/239.3.1.39:8300,0.32
广西卫视,http://221.221.162.225:8888/rtp/239.3.1.39:8300,0.32
广西卫视,http://123.112.19.67:8012/rtp/239.3.1.39:8300,0.31
广西卫视,http://115.171.216.91:4000/udp/225.1.8.152:8300,0.31
广西卫视,http://42.58.245.1:9008/rtp/232.0.0.76:1234,0.31
广西卫视,http://175.150.159.235:9009/rtp/232.0.0.76:1234,0.31
延边卫视,http://42.58.245.1:9008/rtp/232.0.0.161:1234,0.31
延边卫视,http://175.150.159.235:9009/rtp/232.0.0.161:1234,0.31
新疆卫视,http://123.118.49.201:8686/rtp/239.3.1.48:8160,0.33
新疆卫视,http://123.112.19.67:8012/rtp/239.3.1.48:8160,0.32
新疆卫视,http://123.113.237.160:8888/rtp/239.3.1.48:8160,0.32
新疆卫视,http://123.113.187.204:8000/rtp/239.3.1.48:8160,0.32
新疆卫视,http://115.171.216.91:4000/udp/225.1.8.161:8160,0.32
新疆卫视,http://42.58.245.1:9008/rtp/232.0.0.18:1234,0.32
新疆卫视,http://222.129.139.91:8888/rtp/239.3.1.48:8160,0.32
新疆卫视,http://111.193.236.110:8888/rtp/239.3.1.48:8160,0.32
新疆卫视,http://111.196.75.15:8888/rtp/239.3.1.48:8160,0.32
新疆卫视,http://114.254.83.83:2222/rtp/239.3.1.48:8160,0.32
新疆卫视,http://221.221.167.14:8888/rtp/239.3.1.48:8160,0.32
新疆卫视,http://221.221.162.225:8888/rtp/239.3.1.48:8160,0.32
新疆卫视,http://175.150.159.235:9009/rtp/232.0.0.18:1234,0.31
新疆卫视,http://1.203.77.72:7788/udp/225.1.8.161:8160,0.31
新疆卫视,http://117.133.95.242:8887/udp/228.1.1.56:8160,0.31
江苏卫视,http://221.221.162.225:8888/rtp/239.3.1.135:8028,1.05
江苏卫视,http://221.218.157.61:3527/rtp/239.3.1.135:8028,1.04
江苏卫视,http://123.113.187.204:8000/rtp/239.3.1.135:8028,1.04
江苏卫视,http://221.221.167.14:8888/rtp/239.3.1.135:8028,1.04
江苏卫视,http://111.196.75.15:8888/rtp/239.3.1.135:8028,1.03
江苏卫视,http://123.112.19.67:8012/rtp/239.3.1.135:8028,1.02
江苏卫视,http://175.150.159.235:9009/rtp/232.0.0.116:1234,1.02
江苏卫视,http://111.193.236.110:8888/rtp/239.3.1.135:8028,1.02
江苏卫视,http://115.171.216.91:4000/udp/225.1.8.44:8028,1.01
江苏卫视,http://42.58.245.1:9008/rtp/232.0.0.116:1234,1.01
江苏卫视,http://1.203.77.72:7788/udp/225.1.8.44:8028,0.99
江苏卫视,http://123.118.49.201:8686/rtp/239.3.1.135:8028,0.96
江苏卫视,http://117.133.95.242:8887/udp/228.1.1.37:8028,0.95
江苏卫视,http://111.192.0.32:4022/rtp/239.3.1.135:8028,0.87
江苏卫视,http://222.129.139.91:8888/rtp/239.3.1.135:8028,0.67
江苏卫视,http://123.113.249.203:8888/rtp/239.3.1.135:8028,0.65
江苏卫视,http://111.196.191.248:5555/rtp/239.3.1.135:8028,0.63
江苏卫视,http://123.113.237.160:8888/rtp/239.3.1.135:8028,0.54
江苏卫视,http://114.254.83.83:2222/rtp/239.3.1.135:8028,0.49
